Word		Original_feature		Predicted_feature
।		punc		punc
वह		pn		pn
इस		pn		pn
यात्रा		n		n
में		psp		psp
किसानों		n		n
की		psp		psp
समस्याओं		n		n
पर		psp		psp
फोकस		n		n
कर		v		v
सकते		v		v
हैं		v		v
।		punc		punc
पूरी		adj		adj
सरकार		n		n
ही		avy		avy
किसानों		n		n
के		psp		psp
हितों		n		n
पर		psp		psp
ध्यान		n		n
केंद्रित		adj		adj
करने		v		v
की		psp		psp
बात		n		n
लगातार		adv		adv
करती		v		v
रही		v		v
है		v		v
।		punc		punc
सूत्रों		n		n
के		psp		psp
मुताबिक		psp		psp
बजट		n		n
में		psp		psp
कृषि		n		n
ऋणों		n		n
को		psp		psp
दोगुना		avy		n
किया		v		v
जाने		v		v
की		psp		psp
संभावना		n		n
है		v		v
।		punc		punc
यह		pn		pn
संभावना		n		n
है		v		v
कि		avy		avy
आंध्र		n		n
प्रदेश		n		n
की		psp		psp
यात्रा		n		n
के		psp		psp
दौरान		nst		nst
प्रधानमंत्री		n		n
किसानों		n		n
व		avy		avy
सूखा		adj		n
-		punc		punc
ग्रस्त		adj		adj
इलाक़ों		n		n
के		psp		psp
लिए		psp		psp
कुछ		avy		avy
घोषणाएँ		n		n
कर		v		v
सकते		v		v
हैं		v		v
।		punc		punc
मुख्यमंत्री		n		n
वाई		n		n
राजशेखर		n		n
रेड्डी		n		n
भी		avy		avy
प्रदेश		n		n
की		psp		psp
कमान		n		n
संभालने		v		v
के		psp		psp
बाद		nst		nst
हालात		n		n
बदलने		v		v
का		psp		psp
संकेत		n		n
देना		v		v
चाहते		v		v
हैं		v		v
।		punc		punc
सुरक्षा		n		n
बलों		n		n
की		psp		psp
एकीकृत		adj		adj
कमान		n		n
के		psp		psp
मुताबिक		psp		psp
मध्य		adj		n
व		avy		avy
दक्षिणी		adj		adj
अंडमान		n		n
के		psp		psp
वाशिंदे		n		n
जरवा		n		n
जनजाति		n		n
के		psp		psp
लोग		n		n
सुनामी		n		n
लहरों		n		n
के		psp		psp
क़हर		n		n
से		psp		psp
बच		v		v
गए		v		v
हैं		v		v
।		punc		punc
जबकि		avy		avy
अन्य		adj		adj
चार		num		num
अंडमानी		adj		adj
जनजातियों		n		n
का		psp		psp
अब		pn		pn
तक		psp		psp
कुछ		avy		pn
पता		n		n
नहीं		avy		avy
चला		v		v
है		v		v
।		punc		punc
हालांकि		avy		avy
वैज्ञानिकों		n		n
ने		psp		psp
उम्मीद		n		n
जगाई		v		v
है		v		v
कि		avy		avy
प्राचीन		adj		adj
अंडमानी		adj		adj
जनजातियों		n		n
के		psp		psp
चंद		avy		adj
सदस्यों		n		n
के		psp		psp
जीवित		adj		adj
बचने		v		v
पर		psp		psp
भी		avy		avy
उनके		pn		pn
जीन		n		n
की		psp		psp
मदद		n		n
से		psp		psp
इन		pn		pn
जनजातियों		n		n
का		psp		psp
अस्तित्व		n		n
बचाया		v		v
जा		v		v
सकता		v		v
है		v		v
।		punc		punc
एकीकृत		adj		adj
कमान		n		n
के		psp		psp
प्रवक्ता		n		n
सलिल		n		n
मेहता		n		n
ने		psp		psp
अंडमान		n		n
की		psp		psp
पाँच		num		num
जनजातियों		n		n
का		psp		psp
ब्यौरा		n		n
दिया		v		v
।		punc		punc
उन्होंने		pn		pn
कहा		v		v
कि		avy		avy
जिरकातन		n		n
नामक		adj		adj
स्थान		n		n
पर		psp		psp
रहने		v		v
वाले		psp		psp
300		num		num
से		psp		psp
400		num		num
की		psp		psp
आबादी		n		n
वाली		psp		psp
जरवा		n		n
जनजाति		n		n
के		psp		psp
लोगों		n		n
को		psp		psp
कोई		pn		pn
नुक़सान		n		n
नहीं		avy		avy
पहुँचा		v		v
है		v		v
।		punc		punc
लेकिन		avy		avy
उनके		pn		pn
कई		avy		avy
सर्वेक्षण		n		n
करने		v		v
के		psp		psp
बावजूद		psp		psp
दो		num		num
अन्य		adj		adj
जनजातियों		n		n
शोंपेन		n		n
और		avy		avy
ओंगी		n		n
की		psp		psp
सलामती		n		n
का		psp		psp
अब		pn		pn
तक		psp		psp
पता		n		n
नहीं		avy		avy
चल		v		v
पाया		v		v
है		v		v
।		punc		punc
इन		pn		pn
जनजातियों		n		n
के		psp		psp
अस्तित्व		n		n
के		psp		psp
बारे		psp		psp
में		psp		psp
फिलहाल		adv		adv
कोई		pn		pn
जानकारी		n		n
नहीं		avy		avy
मिल		v		v
सकी		v		v
है		v		v
।		punc		punc
105		num		n
की		psp		psp
जनसंख्या		n		n
वाली		psp		psp
शोंपेन		n		n
जनजाति		n		n
अकेली		adj		n
पुरातन		adj		n
मंगोलियाई		adj		n
प्रजाति		n		n
है		v		v
।		punc		punc
ये		pn		pn
लोग		n		n
कैंपबेल		n		n
की		psp		psp
खाड़ी		n		n
में		psp		psp
एक		num		num
अज्ञात		adj		adj
तट		n		n
पर		psp		psp
रहते		v		v
हैं		v		v
।		punc		punc
वहीं		adv		adv
ओंगी		n		v
जनजाति		n		n
के		psp		psp
103		num		num
सदस्य		n		n
डुगांग		n		n
क्रीक		n		n
में		psp		psp
रहते		v		v
हैं		v		v
।		punc		punc
यह		pn		pn
खानाबदोश		adj		n
जनजाति		n		n
है		v		v
जो		pn		pn
भोजन		n		n
एकत्रित		adj		adj
करती		v		v
है		v		v
।		punc		punc
इसी		pn		pn
तरह		n		n
सेंथली		n		n
व		avy		avy
ग्रेट		n		n
अंडमानी		n		adj
जनजातियों		n		n
के		psp		psp
अस्तित्व		n		n
पर		psp		psp
भी		avy		avy
प्रश्न		n		n
-		punc		punc
चिन्ह		n		n
लगा		v		v
हुआ		v		v
है		v		v
।		punc		punc
जबकि		avy		avy
ग्रेट		n		n
अंडमानी		n		n
की		psp		psp
कुल		avy		avy
आबादी		n		n
सिर्फ		avy		avy
40		num		num
है		v		v
और		avy		avy
ये		pn		pn
पोर्ट		n		n
ब्लेयर		n		n
से		psp		psp
60		num		num
किलोमीटर		n		n
की		psp		psp
दूरी		n		n
पर		psp		psp
स्ट्रेट		n		n
द्वीप		n		n
में		psp		psp
रहते		v		v
हैं		v		v
।		punc		punc
सीसीएमबी		n		n
वैज्ञानिक		n		n
के.		n		n
थंगराज		n		n
ने		psp		psp
बताया		v		v
कि		avy		avy
यहाँ		pn		pn
के		psp		psp
वैज्ञानिकों		n		n
ने		psp		psp
काफी		avy		avy
समय		n		n
पहले		nst		nst
से		psp		psp
इन		pn		pn
जनजातियों		n		n
के		psp		psp
खून		n		n
के		psp		psp
नमूने		n		n
संकलित		adj		adj
कर		v		v
रखे		v		v
थे		v		v
।		punc		punc
इनसे		pn		pn
कोशिकाओं		n		n
का		psp		psp
एक		num		num
क्रम		n		n
तैयार		adj		adj
किया		v		v
गया		v		v
।		punc		punc
राष्ट्रीय		adj		adj
मानवाधिकार		n		n
आयोग		n		n
ने		psp		psp
मानवाधिकार		n		n
विषय		n		n
पर		psp		psp
हिंदी		n		n
में		psp		psp
सृजनात्मक		adj		adj
लेखन		n		n
के		psp		psp
लिए		psp		psp
2004		n		n
-		punc		punc
05		n		n
के		psp		psp
पुरस्कारों		n		n
की		psp		psp
घोषणा		n		n
कर		v		v
दी		v		v
है		v		v
।		punc		punc
पुष्पा		n		n
सिन्हा		n		n
के		psp		psp
उपन्यास		n		n
'		punc		punc
महिलानामा		n		n
'		punc		punc
को		psp		psp
प्रथम		num		adj
पुरस्कार		n		n
के		psp		psp
लिए		psp		psp
चुना		v		v
गया		v		v
है		v		v
।		punc		punc
उपन्यास		n		n
में		psp		psp
बताया		v		v
गया		v		v
है		v		v
कि		avy		avy
बिना		avy		avy
किसी		pn		pn
खर्च		n		n
और		avy		avy
हिंसा		n		n
के		psp		psp
महिलाओं		n		n
के		psp		psp
अधिकारों		n		n
की		psp		psp
रक्षा		n		n
की		v		v
जा		v		v
सकती		v		v
है		v		v
।		punc		punc
आयोग		n		n
ने		psp		psp
मानवाधिकार		n		n
विषय		n		n
पर		psp		psp
जागरूकता		n		n
फैलाने		v		v
और		avy		avy
मानवीय		adj		adj
संवेदना		n		n
जगाने		v		v
के		psp		psp
मक़सद		n		n
से		psp		psp
1998		n		num
से		psp		psp
इस		pn		pn
पुरस्कार		n		n
की		psp		psp
शुरुआत		n		n
की		v		v
थी		v		v
।		punc		punc
दूसरे		num		num
पुरस्कार		n		n
के		psp		psp
लिए		psp		psp
सत्य		n		n
नारायण		n		n
साबत		n		n
की		psp		psp
पुस्तक		n		n
'		punc		punc
भारतीय		adj		adj
संस्कृति		n		n
में		psp		psp
मानवाधिकार		n		n
की		psp		psp
अवधारणा		n		n
'		punc		punc
को		psp		psp
चुना		v		v
गया		v		v
है		v		v
।		punc		punc
तीसरे		num		num
पुरस्कार		n		n
के		psp		psp
लिए		psp		psp
आरसी		n		n
मिश्रा		n		n
की		psp		psp
पुस्तक		n		n
'		punc		punc
मानवाधिकार		n		n
संरक्षण		n		n
विशेष		adj		adj
संदर्भ		n		n
,		punc		punc
अपराधियों		n		n
का		psp		psp
निरोध		n		n
एवं		avy		avy
उपचार		n		n
'		punc		punc
को		psp		psp
चुना		v		v
गया		v		v
है		v		v
।		punc		punc
प्रथम		num		num
पुरस्कार		n		n
विजेता		n		n
को		psp		psp
25		num		num
हजार		num		num
NULL		unk		unk
,		punc		punc
दूसरे		num		num
विजेता		n		n
को		psp		psp
20		num		num
हजार		num		num
NULL		unk		unk
और		avy		avy
तीसरे		num		num
विजेता		n		n
को		psp		psp
15		num		num
हजार		num		num
रुपये		n		n
दिए		v		v
जाएँगे		v		v
।		punc		punc
अनुवाद		n		n
में		psp		psp
पुरस्कार		n		n
के		psp		psp
लिए		psp		psp
इस		pn		pn
बार		n		n
किसी		pn		pn
आवेदन		n		n
को		psp		psp
उपयुक्त		adj		adj
नहीं		avy		avy
पाया		v		v
गया		v		v
।		punc		punc
विजेताओं		n		n
को		psp		psp
पुरस्कार		n		n
आयोग		n		n
की		psp		psp
ओर		nst		nst
से		psp		psp
दो		n		num
-		punc		punc
तीन		n		n
मार्च		n		n
को		psp		psp
होने		v		v
वाले		psp		psp
एक		num		num
राष्ट्रीय		adj		adj
सम्मेलन		n		n
में		psp		psp
दिये		v		v
जाएंगें		v		v
।		punc		punc
तंत्र		n		n
-		punc		punc
मंत्र		n		n
के		psp		psp
समर्थन		n		n
पर		psp		psp
केंद्रीय		n		adj
मंत्री		n		n
का		psp		psp
इस्तीफा		n		n
माँग		v		n
लेने		v		v
वाले		psp		psp
राजद		n		n
सुप्रीमो		n		n
लालू		n		n
प्रसाद		n		n
यादव		n		n
को		psp		psp
अब		pn		pn
इस		pn		pn
विद्या		n		n
से		psp		psp
परेहज		n		adj
नहीं		avy		avy
रहा		v		v
।		punc		punc
वजह		n		n
यह		pn		pn
नहीं		avy		avy
NULL		unk		v
कि		avy		avy
लालू		n		n
की		psp		psp
एकदम		adv		n
से		avy		psp
तंत्र		n		n
-		punc		punc
मंत्र		n		n
में		psp		psp
आस्था		n		n
पैदा		adj		adj
हो		v		v
गई		v		v
है		v		v
।		punc		punc
हुआ		v		v
यह		pn		pn
कि		avy		avy
एक		num		num
पूर्व		adj		adj
केंद्रीय		n		adj
मंत्री		n		n
भाजपा		n		n
छोड़कर		v		v
लालू		n		n
की		psp		psp
पार्टी		n		n
में		psp		psp
आ		v		v
गए		v		v
।		punc		punc
लालू		n		n
अब		pn		pn
निश्चिंत		adj		adj
हैं		v		v
कि		avy		avy
ओझा		n		n
-		punc		punc
गुनी		n		n
को		psp		psp
लामबंद		adj		adj
करने		v		v
की		psp		psp
संजय		n		n
पासवान		n		n
की		psp		psp
मुहिम		n		n
से		psp		psp
राजद		n		n
को		psp		psp
नुकसान		n		n
नहीं		avy		avy
होगा		v		v
।		punc		punc
उन्हें		pn		pn
अब		pn		pn
इसके		pn		pn
पीछे		nst		nst
राष्ट्रीय		n		adj
स्वयं		n		n
-		punc		punc
सेवक		n		n
संघ		n		n
की		psp		psp
साजिश		n		n
दिखना		v		v
भी		avy		avy
बंद		adj		adj
हो		v		v
गई		v		v
है		v		v
।		punc		punc
अपनी		pn		pn
नई		adj		adj
भूमिका		n		n
में		psp		psp
पासवान		n		n
दोहरे		adj		adj
उत्साह		n		n
के		psp		psp
साथ		nst		nst
तंत्र		n		n
-		punc		punc
मंत्र		n		n
को		psp		psp
'		punc		punc
वाजिब		n		adj
'		punc		punc
