Word		Original_feature		Predicted_feature
तटीय		UNK		UNK
आंध्र		3		3
प्रदेश		3		3
उनके		3h		3h
कार्यक्रम		3		3
में		UNK		UNK
शरीक		3		UNK
करने		any		any
के		UNK		UNK
प्रयास		3		3
किए		3		3
जा		any		any
रहे		any		any
हैं		3		3
।		UNK		UNK
कांग्रेस		3		3
सूत्रों		3		3
के		UNK		UNK
मुताबिक		UNK		UNK
प्रधानमंत्री		3		3
की		UNK		UNK
इस		3		3
यात्रा		3		3
का		UNK		UNK
अहम्		UNK		3
मक़सद		3		3
यह		3		3
राजनीतिक		UNK		UNK
संदेश		3		3
देना		any		any
है		3		3
कि		UNK		UNK
वह		3		3
किसानों		3		3
और		UNK		UNK
कमजोर		UNK		UNK
आयवर्ग		3		3
के		UNK		UNK
लोगों		3		3
के		UNK		UNK
हितों		3		3
के		UNK		UNK
प्रति		UNK		UNK
संवेदनशील		UNK		UNK
है		3		3
।		UNK		UNK
ये		3		3
वही		3		3
इलाक़े		3		3
हैं		3		3
जिनमें		3		3
कांग्रेस		3		3
को		UNK		UNK
जबर्दस्त		UNK		UNK
समर्थन		3		3
मिला		3		3
है		3		3
और		UNK		UNK
पिछले		UNK		UNK
पाँच		UNK		UNK
सालों		3		3
में		UNK		UNK
4000		UNK		UNK
से		UNK		UNK
ज्यादा		UNK		UNK
लोगों		3		3
ने		UNK		UNK
आत्महत्याएँ		3		3
की		3		UNK
हैं		3		3
।		UNK		UNK
हौलनाक		UNK		UNK
तथ्य		3		3
यह		3		3
है		3		3
कि		UNK		UNK
कांग्रेस		3		3
सरकार		3		3
आने		3		3
के		UNK		UNK
बाद		3		3
भी		UNK		UNK
इन		3		3
इलाक़ों		3		3
में		UNK		UNK
गरीबी		3		3
के		UNK		UNK
शिकार		3		3
लोगों		3		3
की		UNK		UNK
आत्महत्याएँ		3		3
रुकी		3		3
नहीं		UNK		UNK
हैं		3		3
।		UNK		UNK
प्रधानमंत्री		3		3
की		UNK		UNK
इस		3		3
यात्रा		3		3
को		UNK		UNK
महाराष्ट्र		3		3
के		UNK		UNK
विधानसभा		3		3
चुनावों		3		3
से		UNK		UNK
भी		UNK		UNK
जोड़कर		any		any
देखा		3		3
जा		any		any
रहा		any		any
है		3		3
जिसमें		3		3
किसानों		3		3
के		UNK		UNK
हितों		3		3
पर		UNK		UNK
ध्यान		3		3
देना		any		any
काफी		UNK		UNK
महत्वपूर्ण		UNK		UNK
साबित		UNK		UNK
होने		3		3
वाला		any		3
है		3		3
।		UNK		UNK
वह		3		3
इस		3		3
यात्रा		3		3
में		UNK		UNK
किसानों		3		3
की		UNK		UNK
समस्याओं		3		3
पर		UNK		UNK
फोकस		3		UNK
कर		3h		3
सकते		any		any
हैं		3h		3
।		UNK		UNK
पूरी		UNK		UNK
सरकार		3		3
ही		UNK		UNK
किसानों		3		3
के		UNK		UNK
हितों		3		3
पर		UNK		UNK
ध्यान		3		3
केंद्रित		UNK		UNK
करने		any		any
की		UNK		UNK
बात		3		3
लगातार		UNK		UNK
करती		3		3
रही		any		any
है		3		3
।		UNK		UNK
सूत्रों		3		3
के		UNK		UNK
मुताबिक		UNK		UNK
बजट		3		3
में		UNK		UNK
कृषि		3		3
ऋणों		3		3
को		UNK		UNK
दोगुना		UNK		3
किया		any		any
जाने		any		any
की		UNK		UNK
संभावना		3		3
है		3		3
।		UNK		UNK
यह		3		3
संभावना		3		3
है		3		3
कि		UNK		UNK
आंध्र		3		3
प्रदेश		3		3
की		UNK		UNK
यात्रा		3		3
के		UNK		UNK
दौरान		3		3
प्रधानमंत्री		3		3
किसानों		3		3
व		UNK		UNK
सूखा		UNK		3
-		UNK		UNK
ग्रस्त		UNK		UNK
इलाक़ों		3		3
के		UNK		UNK
लिए		UNK		UNK
कुछ		UNK		UNK
घोषणाएँ		3		3
कर		3h		3
सकते		3h		any
हैं		3h		3
।		UNK		UNK
मुख्यमंत्री		3		3
वाई		3		3
राजशेखर		3		3
रेड्डी		3		3
भी		UNK		UNK
प्रदेश		3		3
की		UNK		UNK
कमान		3		3
संभालने		3		3
के		UNK		UNK
बाद		3		3
हालात		3		3
बदलने		any		any
का		UNK		UNK
संकेत		3		3
देना		any		any
चाहते		3h		3h
हैं		3h		3
।		UNK		UNK
सुरक्षा		3		3
बलों		3		3
की		UNK		UNK
एकीकृत		UNK		UNK
कमान		3		3
के		UNK		UNK
मुताबिक		UNK		UNK
मध्य		UNK		3
व		UNK		UNK
दक्षिणी		UNK		UNK
अंडमान		3		3
के		UNK		UNK
वाशिंदे		3		3
जरवा		3		3
जनजाति		3		3
के		UNK		UNK
लोग		3		3
सुनामी		3		3
लहरों		3		3
के		UNK		UNK
क़हर		3		3
से		UNK		UNK
बच		3		3
गए		any		any
हैं		3		3
।		UNK		UNK
जबकि		UNK		UNK
अन्य		UNK		UNK
चार		UNK		UNK
अंडमानी		UNK		UNK
जनजातियों		3		3
का		UNK		UNK
अब		UNK		UNK
तक		UNK		UNK
कुछ		UNK		UNK
पता		3		3
नहीं		UNK		UNK
चला		3		3
है		3		3
।		UNK		UNK
हालांकि		UNK		UNK
वैज्ञानिकों		3		3
ने		UNK		UNK
उम्मीद		3		3
जगाई		3		3
है		3		3
कि		UNK		UNK
प्राचीन		UNK		UNK
अंडमानी		UNK		UNK
जनजातियों		3		3
के		UNK		UNK
चंद		UNK		UNK
सदस्यों		3		3
के		UNK		UNK
जीवित		UNK		UNK
बचने		any		any
पर		UNK		UNK
भी		UNK		UNK
उनके		3		3h
जीन		3		3
की		UNK		UNK
मदद		3		3
से		UNK		UNK
इन		3		3
जनजातियों		3		3
का		UNK		UNK
अस्तित्व		3		3
बचाया		3		3
जा		any		any
सकता		any		any
है		3		3
।		UNK		UNK
एकीकृत		UNK		UNK
कमान		3		3
के		UNK		UNK
प्रवक्ता		3		3
सलिल		3		3
मेहता		3		3
ने		UNK		UNK
अंडमान		3		3
की		UNK		UNK
पाँच		UNK		UNK
जनजातियों		3		3
का		UNK		UNK
ब्यौरा		3		3
दिया		any		any
।		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
जिरकातन		3		UNK
नामक		UNK		UNK
स्थान		3		3
पर		UNK		UNK
रहने		any		any
वाले		UNK		UNK
300		UNK		UNK
से		UNK		UNK
400		UNK		UNK
की		UNK		UNK
आबादी		3		3
वाली		UNK		UNK
जरवा		3		3
जनजाति		3		3
के		UNK		UNK
लोगों		3		3
को		UNK		UNK
कोई		3		3
नुक़सान		3		3
नहीं		UNK		UNK
पहुँचा		3		3
है		3		3
।		UNK		UNK
लेकिन		UNK		UNK
उनके		3		3h
कई		UNK		UNK
सर्वेक्षण		3		3
करने		any		any
के		UNK		UNK
बावजूद		UNK		UNK
दो		UNK		UNK
अन्य		UNK		UNK
जनजातियों		3		3
शोंपेन		3		3
और		UNK		UNK
ओंगी		3		3
की		UNK		UNK
सलामती		3		3
का		UNK		UNK
अब		UNK		UNK
तक		UNK		UNK
पता		3		3
नहीं		UNK		UNK
चल		3		3
पाया		any		any
है		3		3
।		UNK		UNK
इन		3		3
जनजातियों		3		3
के		UNK		UNK
अस्तित्व		3		3
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
फिलहाल		UNK		UNK
कोई		3		3
जानकारी		3		3
नहीं		UNK		UNK
मिल		3		3
सकी		any		any
है		3		3
।		UNK		UNK
105		UNK		3
की		UNK		UNK
जनसंख्या		3		3
वाली		UNK		UNK
शोंपेन		3		3
जनजाति		3		3
अकेली		UNK		3
पुरातन		UNK		3
मंगोलियाई		UNK		3
प्रजाति		3		3
है		3		3
।		UNK		UNK
ये		3		3
लोग		3		3
कैंपबेल		3		3
की		UNK		UNK
खाड़ी		3		3
में		UNK		UNK
एक		UNK		UNK
अज्ञात		UNK		UNK
तट		3		3
पर		UNK		UNK
रहते		3		3h
हैं		3		3
।		UNK		UNK
वहीं		UNK		UNK
ओंगी		3		3
जनजाति		3		3
के		UNK		UNK
103		UNK		UNK
सदस्य		3		3
डुगांग		3		3
क्रीक		3		3
में		UNK		UNK
रहते		3		3
हैं		3		3
।		UNK		UNK
यह		3		3
खानाबदोश		UNK		3
जनजाति		3		3
है		3		3
जो		3		3
भोजन		3		3
एकत्रित		UNK		UNK
करती		3		3
है		3		3
।		UNK		UNK
इसी		3		3
तरह		3		3
सेंथली		3		3
व		UNK		UNK
ग्रेट		3		3
अंडमानी		3		UNK
जनजातियों		3		3
के		UNK		UNK
अस्तित्व		3		3
पर		UNK		UNK
भी		UNK		UNK
प्रश्न		3		3
-		UNK		UNK
चिन्ह		3		3
लगा		3		3
हुआ		any		any
है		3		3
।		UNK		UNK
जबकि		UNK		UNK
ग्रेट		3		3
अंडमानी		3		3
की		UNK		UNK
कुल		UNK		UNK
आबादी		3		3
सिर्फ		UNK		UNK
40		UNK		UNK
है		3		3
और		UNK		UNK
ये		3		3
पोर्ट		3		3
ब्लेयर		3		3
से		UNK		UNK
60		UNK		UNK
किलोमीटर		3		3
की		UNK		UNK
दूरी		3		3
पर		UNK		UNK
स्ट्रेट		3		3
द्वीप		3		3
में		UNK		UNK
रहते		3		3
हैं		3		3
।		UNK		UNK
सीसीएमबी		3		3
वैज्ञानिक		3		3
के.		3		3
थंगराज		3		3
ने		UNK		UNK
बताया		any		any
कि		UNK		UNK
यहाँ		UNK		UNK
के		UNK		UNK
वैज्ञानिकों		3		3
ने		UNK		UNK
काफी		UNK		UNK
समय		3		3
पहले		3		3
से		UNK		UNK
इन		3		3
जनजातियों		3		3
के		UNK		UNK
खून		3		3
के		UNK		UNK
नमूने		3		3
संकलित		UNK		UNK
कर		any		any
रखे		any		any
थे		any		any
।		UNK		UNK
इनसे		3		3
कोशिकाओं		3		3
का		UNK		UNK
एक		UNK		UNK
क्रम		3		3
तैयार		UNK		UNK
किया		any		any
गया		any		any
।		UNK		UNK
राष्ट्रीय		UNK		UNK
मानवाधिकार		3		3
आयोग		3		3
ने		UNK		UNK
मानवाधिकार		3		3
विषय		3		3
पर		UNK		UNK
हिंदी		3		3
में		UNK		UNK
सृजनात्मक		UNK		UNK
लेखन		3		3
के		UNK		UNK
लिए		UNK		UNK
2004		3		UNK
-		UNK		UNK
05		3		3
के		UNK		UNK
पुरस्कारों		3		3
की		UNK		UNK
घोषणा		3		3
कर		3		3
दी		any		any
है		3		3
।		UNK		UNK
पुष्पा		3		3
सिन्हा		3		3
के		UNK		UNK
उपन्यास		3		3
'		UNK		UNK
महिलानामा		3		3
'		UNK		UNK
को		UNK		UNK
प्रथम		UNK		UNK
पुरस्कार		3		3
के		UNK		UNK
लिए		UNK		UNK
चुना		3		3
गया		any		any
है		3		3
।		UNK		UNK
उपन्यास		3		3
में		UNK		UNK
बताया		3		3
गया		any		any
है		3		3
कि		UNK		UNK
बिना		UNK		UNK
किसी		3		3
खर्च		3		3
और		UNK		UNK
हिंसा		3		3
के		UNK		UNK
महिलाओं		3		3
के		UNK		UNK
अधिकारों		3		3
की		UNK		UNK
रक्षा		3		3
की		3		3
जा		any		any
सकती		any		any
है		3		3
।		UNK		UNK
आयोग		3		3
ने		UNK		UNK
मानवाधिकार		3		3
विषय		3		3
पर		UNK		UNK
जागरूकता		3		3
फैलाने		any		any
और		UNK		UNK
मानवीय		UNK		UNK
संवेदना		3		3
जगाने		any		any
के		UNK		UNK
मक़सद		3		3
से		UNK		UNK
1998		3		UNK
से		UNK		UNK
इस		3		3
पुरस्कार		3		3
की		UNK		UNK
शुरुआत		3		3
की		any		any
थी		any		any
।		UNK		UNK
दूसरे		UNK		UNK
पुरस्कार		3		3
के		UNK		UNK
लिए		UNK		UNK
सत्य		3		3
नारायण		3		3
साबत		3		3
की		UNK		UNK
पुस्तक		3		3
'		UNK		UNK
भारतीय		UNK		UNK
संस्कृति		3		3
में		UNK		UNK
मानवाधिकार		3		3
की		UNK		UNK
अवधारणा		3		3
'		UNK		UNK
को		UNK		UNK
चुना		3		3
गया		any		any
है		3		3
।		UNK		UNK
तीसरे		UNK		UNK
पुरस्कार		3		3
के		UNK		UNK
लिए		UNK		UNK
आरसी		3		3
मिश्रा		3		3
की		UNK		UNK
पुस्तक		3		3
'		UNK		UNK
मानवाधिकार		3		3
संरक्षण		3		3
विशेष		UNK		UNK
संदर्भ		3		3
,		UNK		UNK
अपराधियों		3		3
का		UNK		UNK
निरोध		3		3
एवं		UNK		UNK
उपचार		3		3
'		UNK		UNK
को		UNK		UNK
चुना		3		3
गया		any		any
है		3		3
।		UNK		UNK
प्रथम		UNK		UNK
पुरस्कार		3		3
विजेता		3		3
को		UNK		UNK
25		UNK		UNK
हजार		UNK		UNK
NULL		UNK		UNK
,		UNK		UNK
दूसरे		UNK		UNK
विजेता		3		3
को		UNK		UNK
20		UNK		UNK
हजार		UNK		UNK
NULL		UNK		UNK
और		UNK		UNK
तीसरे		UNK		UNK
विजेता		3		3
को		UNK		UNK
15		UNK		UNK
हजार		UNK		UNK
रुपये		3		3
दिए		3		any
जाएँगे		3		3
।		UNK		UNK
अनुवाद		3		3
में		UNK		UNK
पुरस्कार		3		3
के		UNK		UNK
लिए		UNK		UNK
इस		3		3
बार		3		3
किसी		3		3
आवेदन		3		3
को		UNK		UNK
उपयुक्त		UNK		UNK
नहीं		UNK		UNK
पाया		any		any
गया		any		any
।		UNK		UNK
विजेताओं		3		3
को		UNK		UNK
पुरस्कार		3		3
आयोग		3		3
की		UNK		UNK
ओर		3		3
से		UNK		UNK
दो		3		UNK
-		UNK		UNK
तीन		3		UNK
मार्च		3		3
को		UNK		UNK
होने		any		any
वाले		UNK		UNK
एक		UNK		UNK
राष्ट्रीय		UNK		UNK
सम्मेलन		3		3
में		UNK		UNK
दिये		any		any
जाएंगें		any		3
।		UNK		UNK
तंत्र		3		3
-		UNK		UNK
मंत्र		3		3
के		UNK		UNK
समर्थन		3		3
पर		UNK		UNK
केंद्रीय		3		UNK
मंत्री		3		3
का		UNK		UNK
इस्तीफा		3		3
माँग		3		3
लेने		any		any
वाले		UNK		UNK
राजद		3		3
सुप्रीमो		3		3
लालू		3		3
प्रसाद		3		3
यादव		3		3
को		UNK		UNK
अब		UNK		UNK
इस		3		3
विद्या		3		3
से		UNK		UNK
परेहज		3		UNK
नहीं		UNK		UNK
रहा		any		any
।		UNK		UNK
वजह		3		3
यह		3		3
नहीं		UNK		UNK
NULL		UNK		UNK
कि		UNK		UNK
लालू		3		3
की		UNK		UNK
एकदम		UNK		3
से		UNK		UNK
तंत्र		3		3
-		UNK		UNK
मंत्र		3		3
में		UNK		UNK
आस्था		3		3
पैदा		UNK		UNK
हो		3		3
गई		any		any
है		3		3
।		UNK		UNK
हुआ		any		any
यह		3		3
कि		UNK		UNK
एक		UNK		UNK
पूर्व		UNK		UNK
केंद्रीय		3		UNK
मंत्री		3		3
भाजपा		3		3
छोड़कर		any		any
लालू		3		3
की		UNK		UNK
पार्टी		3		3
में		UNK		UNK
आ		3h		any
गए		3h		any
।		UNK		UNK
लालू		3		3
अब		UNK		UNK
निश्चिंत		UNK		UNK
हैं		3h		3
कि		UNK		UNK
ओझा		3		3
-		UNK		UNK
गुनी		3		3
को		UNK		UNK
लामबंद		UNK		UNK
करने		any		any
की		UNK		UNK
संजय		3		3
पासवान		3		3
की		UNK		UNK
मुहिम		3		3
से		UNK		UNK
राजद		3		3
को		UNK		UNK
नुकसान		3		3
नहीं		UNK		UNK
होगा		3		3
।		UNK		UNK
उन्हें		3h		3h
अब		UNK		UNK
इसके		3		3
पीछे		3		3
राष्ट्रीय		3		UNK
स्वयं		3		3
-		UNK		UNK
सेवक		3		3
संघ		3		3
की		UNK		UNK
साजिश		3		3
दिखना		any		any
भी		UNK		UNK
बंद		UNK		UNK
हो		3		3
गई		any		any
है		3		3
।		UNK		UNK
अपनी		any		any
नई		UNK		UNK
