Word		Original_feature		Predicted_feature
को		UNK		UNK
महाराष्ट्र		m		m
के		m		m
विधानसभा		f		f
चुनावों		m		m
से		UNK		UNK
भी		UNK		UNK
जोड़कर		any		any
देखा		m		m
जा		any		any
रहा		m		m
है		any		any
जिसमें		any		any
किसानों		m		m
के		m		m
हितों		m		m
पर		UNK		UNK
ध्यान		m		m
देना		any		any
काफी		UNK		UNK
महत्वपूर्ण		any		any
साबित		any		any
होने		any		m
वाला		any		m
है		any		any
।		UNK		UNK
वह		any		any
इस		any		any
यात्रा		f		f
में		UNK		UNK
किसानों		m		m
की		f		f
समस्याओं		f		f
पर		UNK		UNK
फोकस		m		any
कर		m		m
सकते		m		m
हैं		any		any
।		UNK		UNK
पूरी		f		f
सरकार		f		f
ही		UNK		UNK
किसानों		m		m
के		m		m
हितों		m		m
पर		UNK		UNK
ध्यान		m		m
केंद्रित		any		any
करने		any		any
की		f		f
बात		f		f
लगातार		UNK		UNK
करती		f		f
रही		f		f
है		any		any
।		UNK		UNK
सूत्रों		m		m
के		UNK		UNK
मुताबिक		UNK		UNK
बजट		m		m
में		UNK		UNK
कृषि		f		f
ऋणों		m		m
को		UNK		UNK
दोगुना		UNK		m
किया		any		m
जाने		any		any
की		f		f
संभावना		f		f
है		any		any
।		UNK		UNK
यह		any		any
संभावना		f		f
है		any		any
कि		UNK		UNK
आंध्र		m		m
प्रदेश		m		m
की		f		f
यात्रा		f		f
के		UNK		UNK
दौरान		m		m
प्रधानमंत्री		m		m
किसानों		m		m
व		UNK		UNK
सूखा		m		m
-		UNK		UNK
ग्रस्त		any		any
इलाक़ों		m		m
के		UNK		UNK
लिए		UNK		UNK
कुछ		UNK		UNK
घोषणाएँ		f		f
कर		m		m
सकते		m		m
हैं		any		any
।		UNK		UNK
मुख्यमंत्री		m		m
वाई		m		any
राजशेखर		m		m
रेड्डी		any		m
भी		UNK		UNK
प्रदेश		m		m
की		f		f
कमान		f		f
संभालने		any		any
के		UNK		UNK
बाद		m		m
हालात		m		m
बदलने		any		any
का		m		m
संकेत		m		m
देना		any		any
चाहते		m		m
हैं		any		any
।		UNK		UNK
सुरक्षा		f		f
बलों		m		m
की		f		f
एकीकृत		any		any
कमान		f		f
के		UNK		UNK
मुताबिक		UNK		UNK
मध्य		any		m
व		UNK		UNK
दक्षिणी		any		any
अंडमान		m		m
के		m		m
वाशिंदे		m		m
जरवा		m		m
जनजाति		f		f
के		m		m
लोग		m		m
सुनामी		f		f
लहरों		f		f
के		m		m
क़हर		m		m
से		UNK		UNK
बच		m		m
गए		m		m
हैं		any		any
।		UNK		UNK
जबकि		UNK		UNK
अन्य		any		any
चार		any		any
अंडमानी		any		any
जनजातियों		f		f
का		m		m
अब		UNK		UNK
तक		UNK		UNK
कुछ		UNK		UNK
पता		m		m
नहीं		UNK		UNK
चला		m		m
है		any		any
।		UNK		UNK
हालांकि		UNK		UNK
वैज्ञानिकों		m		m
ने		UNK		UNK
उम्मीद		f		f
जगाई		f		f
है		any		any
कि		UNK		UNK
प्राचीन		any		any
अंडमानी		any		any
जनजातियों		f		f
के		m		m
चंद		UNK		any
सदस्यों		m		m
के		UNK		m
जीवित		any		any
बचने		any		any
पर		UNK		UNK
भी		UNK		UNK
उनके		m		m
जीन		m		m
की		f		f
मदद		f		f
से		UNK		UNK
इन		any		any
जनजातियों		f		f
का		m		m
अस्तित्व		m		m
बचाया		m		m
जा		any		any
सकता		m		m
है		any		any
।		UNK		UNK
एकीकृत		any		any
कमान		f		m
के		m		m
प्रवक्ता		m		m
सलिल		m		m
मेहता		m		f
ने		UNK		UNK
अंडमान		m		m
की		f		f
पाँच		any		any
जनजातियों		f		f
का		m		m
ब्यौरा		m		m
दिया		m		m
।		UNK		UNK
उन्होंने		any		any
कहा		m		m
कि		UNK		UNK
जिरकातन		m		m
नामक		any		any
स्थान		m		m
पर		UNK		UNK
रहने		any		any
वाले		m		m
300		any		any
से		UNK		UNK
400		any		any
की		f		f
आबादी		f		f
वाली		f		f
जरवा		f		m
जनजाति		f		f
के		m		m
लोगों		m		m
को		UNK		UNK
कोई		any		any
नुक़सान		m		m
नहीं		UNK		UNK
पहुँचा		m		m
है		any		any
।		UNK		UNK
लेकिन		UNK		UNK
उनके		m		m
कई		UNK		UNK
सर्वेक्षण		m		m
करने		any		any
के		UNK		UNK
बावजूद		UNK		UNK
दो		any		any
अन्य		any		any
जनजातियों		f		f
शोंपेन		f		m
और		UNK		UNK
ओंगी		f		f
की		f		f
सलामती		f		f
का		m		m
अब		UNK		UNK
तक		UNK		UNK
पता		m		m
नहीं		UNK		UNK
चल		m		m
पाया		m		m
है		any		any
।		UNK		UNK
इन		any		any
जनजातियों		f		f
के		m		m
अस्तित्व		m		m
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
फिलहाल		UNK		UNK
कोई		any		any
जानकारी		f		f
नहीं		UNK		UNK
मिल		f		f
सकी		f		f
है		any		any
।		UNK		UNK
105		any		any
की		f		f
जनसंख्या		f		f
वाली		f		f
शोंपेन		m		m
जनजाति		f		f
अकेली		f		m
पुरातन		any		m
मंगोलियाई		any		f
प्रजाति		f		f
है		any		any
।		UNK		UNK
ये		any		any
लोग		m		m
कैंपबेल		m		m
की		f		f
खाड़ी		f		f
में		UNK		UNK
एक		any		any
अज्ञात		any		any
तट		m		m
पर		UNK		UNK
रहते		m		m
हैं		any		any
।		UNK		UNK
वहीं		UNK		UNK
ओंगी		f		f
जनजाति		f		f
के		m		m
103		any		any
सदस्य		m		m
डुगांग		m		m
क्रीक		m		m
में		UNK		UNK
रहते		m		m
हैं		any		any
।		UNK		UNK
यह		any		any
खानाबदोश		any		m
जनजाति		f		f
है		any		any
जो		any		any
भोजन		m		m
एकत्रित		any		any
करती		f		f
है		any		any
।		UNK		UNK
इसी		any		any
तरह		f		f
सेंथली		f		f
व		UNK		UNK
ग्रेट		m		f
अंडमानी		m		any
जनजातियों		f		f
के		m		m
अस्तित्व		m		m
पर		UNK		UNK
भी		UNK		UNK
प्रश्न		m		m
-		UNK		UNK
चिन्ह		m		m
लगा		m		m
हुआ		m		m
है		any		any
।		UNK		UNK
जबकि		UNK		UNK
ग्रेट		m		m
अंडमानी		f		m
की		f		f
कुल		UNK		UNK
आबादी		f		f
सिर्फ		UNK		UNK
40		any		any
है		any		any
और		UNK		UNK
ये		any		any
पोर्ट		m		m
ब्लेयर		m		m
से		UNK		UNK
60		any		any
किलोमीटर		m		m
की		f		f
दूरी		f		f
पर		UNK		UNK
स्ट्रेट		m		m
द्वीप		m		m
में		UNK		UNK
रहते		m		m
हैं		any		any
।		UNK		UNK
सीसीएमबी		m		m
वैज्ञानिक		m		m
के.		m		m
थंगराज		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
यहाँ		UNK		UNK
के		m		m
वैज्ञानिकों		m		m
ने		UNK		UNK
काफी		UNK		UNK
समय		m		m
पहले		m		m
से		UNK		UNK
इन		any		any
जनजातियों		f		f
के		m		m
खून		m		m
के		m		m
नमूने		m		m
संकलित		any		any
कर		m		m
रखे		m		m
थे		m		m
।		UNK		UNK
इनसे		any		any
कोशिकाओं		f		f
का		m		m
एक		any		any
क्रम		m		m
तैयार		any		any
किया		m		m
गया		m		m
।		UNK		UNK
राष्ट्रीय		any		any
मानवाधिकार		m		m
आयोग		m		m
ने		UNK		UNK
मानवाधिकार		m		m
विषय		m		m
पर		UNK		UNK
हिंदी		f		f
में		UNK		UNK
सृजनात्मक		any		any
लेखन		m		m
के		UNK		UNK
लिए		UNK		UNK
2004		m		any
-		UNK		UNK
05		m		m
के		m		m
पुरस्कारों		m		m
की		f		f
घोषणा		f		f
कर		f		f
दी		f		f
है		any		any
।		UNK		UNK
पुष्पा		f		f
सिन्हा		any		any
के		m		m
उपन्यास		m		m
'		UNK		UNK
महिलानामा		m		m
'		UNK		UNK
को		UNK		UNK
प्रथम		any		any
पुरस्कार		m		m
के		UNK		UNK
लिए		UNK		UNK
चुना		m		m
गया		m		m
है		any		any
।		UNK		UNK
उपन्यास		m		m
में		UNK		UNK
बताया		m		m
गया		m		m
है		any		any
कि		UNK		UNK
बिना		UNK		UNK
किसी		any		any
खर्च		m		m
और		UNK		UNK
हिंसा		f		f
के		m		m
महिलाओं		f		f
के		m		m
अधिकारों		m		m
की		f		f
रक्षा		f		f
की		f		f
जा		any		any
सकती		f		f
है		any		any
।		UNK		UNK
आयोग		m		m
ने		UNK		UNK
मानवाधिकार		m		m
विषय		m		m
पर		UNK		UNK
जागरूकता		f		f
फैलाने		any		any
और		UNK		UNK
मानवीय		any		any
संवेदना		f		f
जगाने		any		any
के		m		m
मक़सद		m		m
से		UNK		UNK
1998		m		any
से		UNK		UNK
इस		any		any
पुरस्कार		m		m
की		f		f
शुरुआत		f		f
की		f		f
थी		f		f
।		UNK		UNK
दूसरे		m		m
पुरस्कार		m		m
के		UNK		UNK
लिए		UNK		UNK
सत्य		m		m
नारायण		m		m
साबत		any		f
की		f		f
पुस्तक		f		f
'		UNK		UNK
भारतीय		any		any
संस्कृति		f		f
में		UNK		UNK
मानवाधिकार		m		m
की		UNK		f
अवधारणा		f		f
'		UNK		UNK
को		UNK		UNK
चुना		m		m
गया		m		m
है		any		any
।		UNK		UNK
तीसरे		m		m
पुरस्कार		m		m
के		UNK		UNK
लिए		UNK		UNK
आरसी		m		m
मिश्रा		any		f
की		f		f
पुस्तक		f		f
'		UNK		UNK
मानवाधिकार		m		m
संरक्षण		m		m
विशेष		any		any
संदर्भ		m		m
,		UNK		UNK
अपराधियों		m		m
का		UNK		m
निरोध		m		m
एवं		UNK		UNK
उपचार		m		m
'		UNK		UNK
को		UNK		UNK
चुना		m		m
गया		m		m
है		any		any
।		UNK		UNK
प्रथम		any		any
पुरस्कार		m		m
विजेता		m		m
को		UNK		UNK
25		any		any
हजार		any		any
NULL		UNK		UNK
,		UNK		UNK
दूसरे		m		m
विजेता		m		m
को		UNK		UNK
20		any		any
हजार		any		any
NULL		UNK		UNK
और		UNK		UNK
तीसरे		m		m
विजेता		m		m
को		UNK		UNK
15		any		any
हजार		any		any
रुपये		m		m
दिए		m		m
जाएँगे		m		m
।		UNK		UNK
अनुवाद		m		m
में		UNK		UNK
पुरस्कार		m		m
के		UNK		UNK
लिए		UNK		UNK
इस		any		any
बार		f		f
किसी		any		any
आवेदन		m		m
को		UNK		UNK
उपयुक्त		any		any
नहीं		UNK		UNK
पाया		m		m
गया		m		m
।		UNK		UNK
विजेताओं		m		m
को		UNK		UNK
पुरस्कार		m		m
आयोग		m		m
की		f		f
ओर		f		f
से		UNK		UNK
दो		any		any
-		UNK		UNK
तीन		any		any
मार्च		m		m
को		UNK		UNK
होने		any		any
वाले		m		m
एक		any		any
राष्ट्रीय		any		any
सम्मेलन		m		m
में		UNK		UNK
दिये		m		m
जाएंगें		m		f
।		UNK		UNK
तंत्र		m		m
-		UNK		UNK
मंत्र		m		m
के		m		m
समर्थन		m		m
पर		UNK		UNK
केंद्रीय		m		any
मंत्री		m		m
का		m		m
इस्तीफा		m		m
माँग		any		m
लेने		any		any
वाले		m		m
राजद		m		m
सुप्रीमो		m		m
लालू		m		m
प्रसाद		m		m
यादव		m		any
को		UNK		UNK
अब		UNK		UNK
इस		any		any
विद्या		f		f
से		UNK		UNK
परेहज		m		any
नहीं		UNK		UNK
रहा		m		m
।		UNK		UNK
वजह		f		f
यह		any		any
नहीं		UNK		UNK
NULL		UNK		UNK
कि		UNK		UNK
लालू		m		m
की		f		f
एकदम		UNK		m
से		UNK		UNK
तंत्र		m		m
-		UNK		UNK
मंत्र		m		m
में		UNK		UNK
आस्था		f		f
पैदा		any		any
हो		f		f
गई		f		f
है		any		any
।		UNK		UNK
हुआ		m		m
यह		any		any
कि		UNK		UNK
एक		any		any
पूर्व		any		any
केंद्रीय		m		any
मंत्री		m		m
भाजपा		f		f
छोड़कर		any		any
लालू		m		m
की		f		f
पार्टी		f		f
में		UNK		UNK
आ		any		any
गए		m		m
।		UNK		UNK
लालू		m		m
अब		UNK		UNK
निश्चिंत		any		any
हैं		any		any
कि		UNK		UNK
ओझा		m		m
-		UNK		UNK
गुनी		m		f
को		UNK		UNK
लामबंद		any		any
करने		any		any
की		f		f
संजय		m		f
पासवान		any		m
की		f		f
मुहिम		f		f
से		UNK		UNK
राजद		m		m
को		UNK		UNK
नुकसान		m		m
नहीं		UNK		UNK
होगा		m		m
।		UNK		UNK
उन्हें		any		any
अब		UNK		UNK
इसके		any		any
पीछे		m		m
राष्ट्रीय		m		any
स्वयं		m		m
-		UNK		UNK
सेवक		m		m
संघ		m		m
की		f		f
साजिश		f		f
दिखना		any		any
भी		UNK		UNK
बंद		any		any
हो		f		f
गई		f		f
है		any		any
।		UNK		UNK
अपनी		f		f
नई		f		f
भूमिका		f		f
में		UNK		UNK
पासवान		any		m
दोहरे		m		m
उत्साह		m		m
के		UNK		UNK
साथ		m		m
तंत्र		m		m
-		UNK		UNK
मंत्र		m		m
को		UNK		UNK
'		UNK		UNK
वाजिब		m		any
'		UNK		UNK
मान्यता		f		f
दिलाने		any		any
में		UNK		UNK
जुट		m		m
गए		m		m
हैं		any		any
।		UNK		UNK
NULL		UNK		UNK
साल		m		m
भर		UNK		UNK
